retention_time,scale,skew,amplitude,area,signal_maximum,peak_id
0.36,0.034250880447926894,0.0038541861536420894,3.3249708340817996,1994.9825004490797,38.727988234825155,1
0.44,0.07511067506503648,2.620078333166837,13.448145352859925,8068.887211715956,114.07766897318105,2
1.81,0.08562977652869158,2.2767609542886293,3.841188056321516,2304.7128337929094,27.569443878425894,3
