retention_time,scale,skew,amplitude,area,signal_maximum,peak_id
0.53,0.08232124045456599,3.5043942438375253,90.12278365367341,54073.670192204045,744.04686084353,1
1.85,0.11599522005627341,2.7529540586247188,8.457106167073414,5074.263700244049,47.01738012733176,2
4.37,0.11080216183433507,-0.8257820052636953,24.269024930100166,14561.4149580601,101.87788157860663,3
